,feature_name
3645,sensitivity_BRD-K84466663-001-05-4::2.5::HTS
3646,sensitivity_BRD-K84544951-236-01-0::2.5::HTS
3647,sensitivity_BRD-K84564571-001-02-4::2.5::HTS
3648,sensitivity_BRD-K84663978-003-02-9::2.5::HTS
3649,sensitivity_BRD-K84683831-001-01-0::2.5::HTS
3650,sensitivity_BRD-K84698278-001-03-4::2.5::HTS
3651,sensitivity_BRD-K84748119-050-01-1::2.5::HTS
3652,sensitivity_BRD-K84783599-001-01-0::2.5::HTS
3653,sensitivity_BRD-K84794093-001-07-5::2.5::HTS
3654,sensitivity_BRD-K84798689-236-02-9::2.5::HTS
3655,sensitivity_BRD-K84810405-003-01-1::2.5::HTS
3656,sensitivity_BRD-K84892605-001-01-1::2.5::HTS
3657,sensitivity_BRD-K84895041-001-02-4::2.5::HTS
3658,sensitivity_BRD-K84925803-001-01-9::2.5::HTS
3659,sensitivity_BRD-K84937637-001-09-9::2.5::HTS
3660,sensitivity_BRD-K84986517-001-01-8::2.5::HTS
3661,sensitivity_BRD-K84996356-001-01-1::2.5::HTS
3662,sensitivity_BRD-K85014146-001-02-5::2.5::HTS
3663,sensitivity_BRD-K85015012-003-02-9::2.5::HTS
3664,sensitivity_BRD-K85046107-003-01-2::2.5::HTS
3665,sensitivity_BRD-K85066592-001-01-6::2.5::HTS
3666,sensitivity_BRD-K85090592-008-22-7::2.5::HTS
3667,sensitivity_BRD-K85119730-001-28-9::2.5::HTS
3668,sensitivity_BRD-K85140930-001-12-7::2.5::HTS
3669,sensitivity_BRD-K85146014-314-05-4::2.5::HTS
3670,sensitivity_BRD-K85178109-001-02-3::2.5::HTS
3671,sensitivity_BRD-K85307935-236-09-5::2.5::HTS
3672,sensitivity_BRD-K85307935-236-10-3::2.5::HTS
3673,sensitivity_BRD-K85333151-003-13-4::2.5::HTS
3674,sensitivity_BRD-K85337334-004-02-6::2.5::HTS
3675,sensitivity_BRD-K85402309-001-06-6::2.5::HTS
3676,sensitivity_BRD-K85402309-389-03-2::2.5::HTS
3677,sensitivity_BRD-K85406984-001-01-0::2.5::HTS
3678,sensitivity_BRD-K85479953-001-11-3::2.5::HTS
3679,sensitivity_BRD-K85503079-001-02-8::2.5::HTS
3680,sensitivity_BRD-K85554912-001-06-3::2.5::HTS
3681,sensitivity_BRD-K85554912-001-08-9::2.5::HTS
3682,sensitivity_BRD-K85606544-001-09-1::2.5::HTS
3683,sensitivity_BRD-K85751432-001-03-3::2.5::HTS
3684,sensitivity_BRD-K85757157-001-01-7::2.5::HTS
3685,sensitivity_BRD-K85849709-001-01-5::2.5::HTS
3686,sensitivity_BRD-K85872723-001-15-9::2.5::HTS
3687,sensitivity_BRD-K85883481-001-25-7::2.5::HTS
3688,sensitivity_BRD-K85920262-001-02-1::2.5::HTS
3689,sensitivity_BRD-K85925969-001-17-4::2.5::HTS
3690,sensitivity_BRD-K86003836-001-10-5::2.5::HTS
3691,sensitivity_BRD-K86109159-001-02-6::2.5::HTS
3692,sensitivity_BRD-K86118762-001-01-8::2.5::HTS
3693,sensitivity_BRD-K86161929-001-11-7::2.52::HTS
3694,sensitivity_BRD-K86161929-001-13-3::2.5::HTS
3695,sensitivity_BRD-K86204871-001-16-2::2.5::HTS
3696,sensitivity_BRD-K86294588-001-01-9::2.5::HTS
3697,sensitivity_BRD-K86301799-001-34-8::2.5::HTS
3698,sensitivity_BRD-K86307448-001-17-5::2.5::HTS
3699,sensitivity_BRD-K86307448-001-19-1::2.5::HTS
3700,sensitivity_BRD-K86344238-003-04-6::2.5::HTS
3701,sensitivity_BRD-K86435560-001-01-0::2.5::HTS
3702,sensitivity_BRD-K86436199-003-01-3::2.5::HTS
3703,sensitivity_BRD-K86525559-001-04-5::2.5::HTS
3704,sensitivity_BRD-K86525559-001-07-8::2.52::HTS
3705,sensitivity_BRD-K86600316-003-02-0::2.5::HTS
3706,sensitivity_BRD-K86687746-001-01-3::2.5::HTS
3707,sensitivity_BRD-K86727142-001-12-4::2.5::HTS
3708,sensitivity_BRD-K86797399-001-04-4::2.5::HTS
3709,sensitivity_BRD-K86797399-001-05-1::2.55::HTS
3710,sensitivity_BRD-K86799112-001-02-0::2.5::HTS
3711,sensitivity_BRD-K86816506-001-01-8::2.5::HTS
3712,sensitivity_BRD-K86882815-001-03-2::2.5::HTS
3713,sensitivity_BRD-K86887724-001-10-6::2.59::HTS
3714,sensitivity_BRD-K86892782-001-17-0::2.5::HTS
3715,sensitivity_BRD-K86930074-001-05-0::2.5::HTS
3716,sensitivity_BRD-K86972824-001-01-4::2.5::HTS
3717,sensitivity_BRD-K86972824-001-02-2::2.5::HTS
3718,sensitivity_BRD-K87024524-065-17-7::2.5::HTS
3719,sensitivity_BRD-K87028197-001-01-3::2.5::HTS
3720,sensitivity_BRD-K87036601-001-01-6::2.5::HTS
3721,sensitivity_BRD-K87048468-003-02-7::2.5::HTS
3722,sensitivity_BRD-K87112191-001-04-5::2.5::HTS
3723,sensitivity_BRD-K87124298-001-03-4::2.5::HTS
3724,sensitivity_BRD-K87156652-001-12-7::2.5::HTS
3725,sensitivity_BRD-K87158025-001-01-6::2.5::HTS
3726,sensitivity_BRD-K87202646-001-32-6::2.5::HTS
3727,sensitivity_BRD-K87202646-061-04-9::2.5::HTS
3728,sensitivity_BRD-K87278688-001-01-0::2.5::HTS
3729,sensitivity_BRD-K87349602-001-03-8::2.5::HTS
3730,sensitivity_BRD-K87349682-347-03-8::2.36::HTS
3731,sensitivity_BRD-K87492696-001-16-5::2.5::HTS
3732,sensitivity_BRD-K87510569-001-02-8::2.5::HTS
3733,sensitivity_BRD-K87512222-019-01-7::2.5::HTS
3734,sensitivity_BRD-K87535339-001-01-6::2.53::HTS
3735,sensitivity_BRD-K87696786-003-04-4::2.5::HTS
3736,sensitivity_BRD-K87700323-003-05-1::2.5::HTS
3737,sensitivity_BRD-K87737963-001-06-0::2.5::HTS
3738,sensitivity_BRD-K87774949-001-03-9::2.5::HTS
3739,sensitivity_BRD-K87782578-001-01-4::2.5::HTS
3740,sensitivity_BRD-K87827419-001-16-8::2.5::HTS
3741,sensitivity_BRD-K87909389-003-03-4::2.5::HTS
3742,sensitivity_BRD-K87932577-001-02-4::2.5::HTS
3743,sensitivity_BRD-K87990216-001-10-2::2.5::HTS
3744,sensitivity_BRD-K88025533-003-03-3::2.5::HTS
3745,sensitivity_BRD-K88052444-001-08-8::2.5::HTS
3746,sensitivity_BRD-K88061624-001-21-4::2.5::HTS
3747,sensitivity_BRD-K88090157-050-10-8::2.5::HTS
3748,sensitivity_BRD-K88172511-003-20-3::2.42::HTS
3749,sensitivity_BRD-K88172511-003-21-1::2.5::HTS
3750,sensitivity_BRD-K88186167-001-04-8::2.5::HTS
3751,sensitivity_BRD-K88219015-001-10-8::2.5::HTS
3752,sensitivity_BRD-K88308881-001-06-8::2.5::HTS
3753,sensitivity_BRD-K88358234-003-04-8::2.5::HTS
3754,sensitivity_BRD-K88366685-300-06-0::2.5::HTS
3755,sensitivity_BRD-K88405679-003-03-1::2.5::HTS
3756,sensitivity_BRD-K88429204-001-35-1::2.5::HTS
3757,sensitivity_BRD-K88506063-001-01-8::2.5::HTS
3758,sensitivity_BRD-K88510285-001-11-1::2.5::HTS
3759,sensitivity_BRD-K88544581-001-06-1::2.5::HTS
3760,sensitivity_BRD-K88553858-001-02-7::2.5::HTS
3761,sensitivity_BRD-K88560311-011-06-3::2.5::HTS
3762,sensitivity_BRD-K88568253-011-19-9::2.5::HTS
3763,sensitivity_BRD-K88611939-001-22-4::2.5::HTS
3764,sensitivity_BRD-K88625236-001-04-2::2.5::HTS
3765,sensitivity_BRD-K88646909-004-16-2::2.5::HTS
3766,sensitivity_BRD-K88677950-001-03-9::2.5::HTS
3767,sensitivity_BRD-K88682005-001-15-8::2.5::HTS
3768,sensitivity_BRD-K88701661-001-02-9::2.5::HTS
3769,sensitivity_BRD-K88742110-001-07-9::2.5::HTS
3770,sensitivity_BRD-K88759641-003-02-8::2.5::HTS
3771,sensitivity_BRD-K88789588-001-14-9::2.5::HTS
3772,sensitivity_BRD-K88807631-001-01-3::2.5::HTS
3773,sensitivity_BRD-K88956297-003-01-9::2.5::HTS
3774,sensitivity_BRD-K89014967-001-04-3::2.5::HTS
3775,sensitivity_BRD-K89015388-001-01-7::2.5::HTS
3776,sensitivity_BRD-K89048337-001-06-9::2.5::HTS
3777,sensitivity_BRD-K89053832-001-01-0::2.5::HTS
3778,sensitivity_BRD-K89055274-048-22-7::2.5::HTS
3779,sensitivity_BRD-K89056082-001-07-7::2.5::HTS
3780,sensitivity_BRD-K89071957-001-01-1::0.25::HTS
3781,sensitivity_BRD-K89072800-001-01-8::2.5::HTS
3782,sensitivity_BRD-K89104321-003-14-8::2.5::HTS
3783,sensitivity_BRD-K89125793-001-26-0::2.5::HTS
3784,sensitivity_BRD-K89152108-236-07-6::2.5::HTS
3785,sensitivity_BRD-K89162000-001-06-4::2.5::HTS
3786,sensitivity_BRD-K89208535-051-01-5::2.5::HTS
3787,sensitivity_BRD-K89210380-001-13-7::2.5::HTS
3788,sensitivity_BRD-K89272762-001-12-7::2.5::HTS
3789,sensitivity_BRD-K89274813-001-02-3::2.5::HTS
3790,sensitivity_BRD-K89299012-001-06-0::2.5::HTS
3791,sensitivity_BRD-K89306950-001-12-5::2.5::HTS
3792,sensitivity_BRD-K89348303-001-14-7::2.5::HTS
3793,sensitivity_BRD-K89375097-300-08-8::2.5::HTS
3794,sensitivity_BRD-K89391146-001-08-0::2.5::HTS
3795,sensitivity_BRD-K89402695-001-02-3::2.5::HTS
3796,sensitivity_BRD-K89561498-001-01-7::2.5::HTS
3797,sensitivity_BRD-K89588135-001-01-9::2.5::HTS
3798,sensitivity_BRD-K89634775-001-09-9::2.5::HTS
3799,sensitivity_BRD-K89657519-001-01-8::2.5::HTS
3800,sensitivity_BRD-K89665618-003-02-5::2.5::HTS
3801,sensitivity_BRD-K89704198-001-12-3::2.5::HTS
3802,sensitivity_BRD-K89712525-001-02-1::2.57::HTS
3803,sensitivity_BRD-K89714990-001-01-5::2.5::HTS
3804,sensitivity_BRD-K89732114-300-14-7::2.5::HTS
3805,sensitivity_BRD-K89839824-001-05-3::2.5::HTS
3806,sensitivity_BRD-K89917372-001-01-2::2.5::HTS
3807,sensitivity_BRD-K89997465-003-43-0::2.5::HTS
3808,sensitivity_BRD-K90027121-003-01-7::2.5::HTS
3809,sensitivity_BRD-K90027355-001-13-3::2.44::HTS
3810,sensitivity_BRD-K90027355-001-19-0::2.5::HTS
3811,sensitivity_BRD-K90065682-300-02-6::2.5::HTS
3812,sensitivity_BRD-K90168339-001-08-6::2.5::HTS
3813,sensitivity_BRD-K90195324-003-02-5::2.5::HTS
3814,sensitivity_BRD-K90239174-001-01-8::2.5::HTS
3815,sensitivity_BRD-K90333595-003-21-4::2.5::HTS
3816,sensitivity_BRD-K90374350-001-09-2::2.5::HTS
3817,sensitivity_BRD-K90382497-001-10-7::2.5::HTS
3818,sensitivity_BRD-K90497590-001-04-2::2.5::HTS
3819,sensitivity_BRD-K90524085-001-07-8::2.5::HTS
3820,sensitivity_BRD-K90574421-001-03-5::2.5::HTS
3821,sensitivity_BRD-K90630139-003-05-9::2.5::HTS
3822,sensitivity_BRD-K90647725-001-06-5::2.5::HTS
3823,sensitivity_BRD-K90647725-001-07-3::2.5::HTS
3824,sensitivity_BRD-K90777969-300-01-2::2.5::HTS
3825,sensitivity_BRD-K90789829-001-07-8::2.5::HTS
3826,sensitivity_BRD-K90817094-001-02-6::2.5::HTS
3827,sensitivity_BRD-K90825648-001-02-0::2.5::HTS
3828,sensitivity_BRD-K90868879-001-03-8::2.5::HTS
3829,sensitivity_BRD-K90885812-004-24-2::2.5::HTS
3830,sensitivity_BRD-K90947825-001-02-7::2.5::HTS
3831,sensitivity_BRD-K90948141-001-01-4::2.5::HTS
3832,sensitivity_BRD-K90993449-001-02-7::2.5::HTS
3833,sensitivity_BRD-K91065602-003-05-5::2.5::HTS
3834,sensitivity_BRD-K91111634-001-01-2::2.5::HTS
3835,sensitivity_BRD-K91147684-001-01-5::2.5::HTS
3836,sensitivity_BRD-K91159026-001-01-7::2.5::HTS
3837,sensitivity_BRD-K91188791-001-18-3::2.5::HTS
3838,sensitivity_BRD-K91263825-003-21-4::2.5::HTS
3839,sensitivity_BRD-K91290917-300-01-8::2.5::HTS
3840,sensitivity_BRD-K91301684-003-05-5::2.5::HTS
3841,sensitivity_BRD-K91308639-001-02-7::2.5::HTS
3842,sensitivity_BRD-K91315211-300-05-7::2.5::HTS
3843,sensitivity_BRD-K91336023-003-01-0::2.5::HTS
3844,sensitivity_BRD-K91370081-001-25-1::2.5::HTS
3845,sensitivity_BRD-K91422571-001-01-8::2.5::HTS
3846,sensitivity_BRD-K91456750-238-01-7::2.5::HTS
3847,sensitivity_BRD-K91495480-001-02-2::2.5::HTS
3848,sensitivity_BRD-K91509126-001-23-6::2.5::HTS
3849,sensitivity_BRD-K91544578-001-03-8::2.5::HTS
3850,sensitivity_BRD-K91601245-001-12-0::2.5::HTS
3851,sensitivity_BRD-K91614056-001-02-2::2.5::HTS
3852,sensitivity_BRD-K91623615-001-05-0::2.46::HTS
3853,sensitivity_BRD-K91699951-001-10-2::2.5::HTS
3854,sensitivity_BRD-K91701654-001-03-1::2.38::HTS
3855,sensitivity_BRD-K91740057-001-19-8::2.5::HTS
3856,sensitivity_BRD-K91758890-001-10-0::2.5::HTS
3857,sensitivity_BRD-K91822704-003-07-2::2.5::HTS
3858,sensitivity_BRD-K91825936-001-01-2::2.5::HTS
3859,sensitivity_BRD-K91868854-001-03-6::2.5::HTS
3860,sensitivity_BRD-K91904471-001-02-4::2.5::HTS
3861,sensitivity_BRD-K92000912-001-12-6::2.5::HTS
3862,sensitivity_BRD-K92015269-300-01-2::2.5::HTS
3863,sensitivity_BRD-K92041145-001-09-5::2.5::HTS
3864,sensitivity_BRD-K92049597-001-20-8::2.5::HTS
3865,sensitivity_BRD-K92073408-001-16-5::2.5::HTS
3866,sensitivity_BRD-K92093830-003-30-8::2.5::HTS
3867,sensitivity_BRD-K92107055-001-01-9::2.5::HTS
3868,sensitivity_BRD-K92116564-001-01-4::2.5::HTS
3869,sensitivity_BRD-K92150287-066-01-2::2.5::HTS
3870,sensitivity_BRD-K92213669-001-01-3::2.5::HTS
3871,sensitivity_BRD-K92241597-001-06-0::2.5::HTS
3872,sensitivity_BRD-K92301463-001-05-5::0.25::HTS
3873,sensitivity_BRD-K92303087-001-01-6::2.5::HTS
3874,sensitivity_BRD-K92382976-050-01-1::2.5::HTS
3875,sensitivity_BRD-K92404805-001-07-0::2.5::HTS
3876,sensitivity_BRD-K92428153-001-04-4::2.5::HTS
3877,sensitivity_BRD-K92428232-001-10-6::2.5::HTS
3878,sensitivity_BRD-K92441787-001-04-1::2.5::HTS
3879,sensitivity_BRD-K92446736-003-02-2::2.5::HTS
3880,sensitivity_BRD-K92467929-001-01-1::2.5::HTS
3881,sensitivity_BRD-K92492521-001-02-9::2.5::HTS
3882,sensitivity_BRD-K92493880-001-03-0::2.5::HTS
3883,sensitivity_BRD-K92577649-300-01-2::2.5::HTS
3884,sensitivity_BRD-K92588747-051-02-7::2.5::HTS
3885,sensitivity_BRD-K92613113-066-02-7::2.5::HTS
3886,sensitivity_BRD-K92657060-001-05-7::2.5::HTS
3887,sensitivity_BRD-K92723993-001-06-7::2.5::HTS
3888,sensitivity_BRD-K92731339-227-04-9::2.5::HTS
3889,sensitivity_BRD-K92758126-001-18-8::1.44::HTS
3890,sensitivity_BRD-K92760278-001-07-3::2.43::HTS
3891,sensitivity_BRD-K92778217-001-32-7::2.5::HTS
3892,sensitivity_BRD-K92830582-003-10-5::2.5::HTS
3893,sensitivity_BRD-K92838188-001-01-9::2.5::HTS
3894,sensitivity_BRD-K92844263-001-09-8::2.5::HTS
3895,sensitivity_BRD-K92848252-001-01-9::2.5::HTS
3896,sensitivity_BRD-K92872987-001-02-9::2.5::HTS
3897,sensitivity_BRD-K92968657-001-01-6::2.5::HTS
3898,sensitivity_BRD-K92976206-001-01-5::2.5::HTS
3899,sensitivity_BRD-K92980438-001-03-3::2.5::HTS
3900,sensitivity_BRD-K92984783-003-05-7::2.5::HTS
3901,sensitivity_BRD-K92988025-001-01-9::2.5::HTS
3902,sensitivity_BRD-K92991072-001-04-9::2.5::HTS
3903,sensitivity_BRD-K93034159-001-25-8::2.5::HTS
3904,sensitivity_BRD-K93035859-001-07-6::2.5::HTS
3905,sensitivity_BRD-K93045741-001-01-0::2.5::HTS
3906,sensitivity_BRD-K93123848-001-04-1::2.5::HTS
3907,sensitivity_BRD-K93176058-001-03-6::2.5::HTS
3908,sensitivity_BRD-K93188295-300-02-2::2.5::HTS
3909,sensitivity_BRD-K93208532-001-02-5::2.5::HTS
3910,sensitivity_BRD-K93231391-300-05-6::2.5::HTS
3911,sensitivity_BRD-K93240442-001-08-4::2.5::HTS
3912,sensitivity_BRD-K93255255-001-02-1::2.5::HTS
3913,sensitivity_BRD-K93258693-001-17-3::2.5::HTS
3914,sensitivity_BRD-K93441486-067-12-8::2.5::HTS
3915,sensitivity_BRD-K93460210-001-23-7::2.5::HTS
3916,sensitivity_BRD-K93461745-003-25-0::2.5::HTS
3917,sensitivity_BRD-K93468883-001-02-0::2.5::HTS
3918,sensitivity_BRD-K93502141-001-01-6::2.5::HTS
3919,sensitivity_BRD-K93524252-001-24-7::2.5::HTS
3920,sensitivity_BRD-K93568044-001-32-0::2.5::HTS
3921,sensitivity_BRD-K93611241-001-02-2::2.5::HTS
3922,sensitivity_BRD-K93618743-001-21-0::2.5::HTS
3923,sensitivity_BRD-K93631643-001-02-4::2.5::HTS
3924,sensitivity_BRD-K93632104-001-17-2::2.5::HTS
3925,sensitivity_BRD-K93632104-001-18-0::2.5::HTS
3926,sensitivity_BRD-K93645900-001-11-3::2.5::HTS
3927,sensitivity_BRD-K93754473-048-20-2::2.5::HTS
3928,sensitivity_BRD-K93767137-001-01-1::2.5::HTS
3929,sensitivity_BRD-K93779381-001-01-9::2.5::HTS
3930,sensitivity_BRD-K93806173-003-01-8::2.5::HTS
3931,sensitivity_BRD-K93869735-001-01-1::2.5::HTS
3932,sensitivity_BRD-K93880783-001-26-6::2.5::HTS
3933,sensitivity_BRD-K93918653-001-08-9::2.5::HTS
3934,sensitivity_BRD-K93944989-001-08-0::0.25::HTS
3935,sensitivity_BRD-K94080537-001-09-7::2.5::HTS
3936,sensitivity_BRD-K94144010-001-13-9::2.5::HTS
3937,sensitivity_BRD-K94176593-001-09-4::2.5::HTS
3938,sensitivity_BRD-K94239562-001-05-5::2.5::HTS
3939,sensitivity_BRD-K94266545-001-24-1::2.5::HTS
3940,sensitivity_BRD-K94288301-001-01-7::2.5::HTS
3941,sensitivity_BRD-K94293891-001-01-3::2.5::HTS
3942,sensitivity_BRD-K94353609-001-21-6::2.5::HTS
3943,sensitivity_BRD-K94358652-001-02-1::2.5::HTS
3944,sensitivity_BRD-K94379058-001-06-8::2.5::HTS
3945,sensitivity_BRD-K94420399-001-01-9::2.5::HTS
3946,sensitivity_BRD-K94436377-001-10-2::2.5::HTS
3947,sensitivity_BRD-K94441233-001-13-0::2.6::HTS
3948,sensitivity_BRD-K94441233-001-17-1::2.5::HTS
3949,sensitivity_BRD-K94455792-001-01-8::2.5::HTS
3950,sensitivity_BRD-K94485812-001-02-9::2.55::HTS
3951,sensitivity_BRD-K94534639-001-02-5::2.5::HTS
3952,sensitivity_BRD-K94559059-091-01-6::2.5::HTS
3953,sensitivity_BRD-K94649603-001-10-6::2.5::HTS
3954,sensitivity_BRD-K94689771-001-09-0::1.95::HTS
3955,sensitivity_BRD-K94720315-001-10-4::2.5::HTS
3956,sensitivity_BRD-K94723713-001-10-6::2.5::HTS
3957,sensitivity_BRD-K94780074-001-06-7::2.5::HTS
3958,sensitivity_BRD-K94830329-001-03-0::2.5::HTS
3959,sensitivity_BRD-K94832621-001-02-3::2.5::HTS
3960,sensitivity_BRD-K95015809-001-02-8::5::HTS
3961,sensitivity_BRD-K95053546-001-01-9::2.5::HTS
3962,sensitivity_BRD-K95053546-001-02-7::2.5::HTS
3963,sensitivity_BRD-K95053546-001-03-5::2.5::HTS
3964,sensitivity_BRD-K95110148-003-01-5::2.5::HTS
3965,sensitivity_BRD-K95142244-001-01-5::2.5::HTS
3966,sensitivity_BRD-K95161686-001-02-8::2.5::HTS
3967,sensitivity_BRD-K95237249-001-26-5::2.5::HTS
3968,sensitivity_BRD-K95260951-050-03-1::2.5::HTS
3969,sensitivity_BRD-K95292280-001-01-3::2.5::HTS
3970,sensitivity_BRD-K95309561-001-24-7::2.5::HTS
3971,sensitivity_BRD-K95412502-003-01-5::2.5::HTS
3972,sensitivity_BRD-K95435023-001-08-5::2.5::HTS
3973,sensitivity_BRD-K95435023-001-10-1::2.5::HTS
3974,sensitivity_BRD-K95523387-001-09-6::2.5::HTS
3975,sensitivity_BRD-K95573441-001-01-2::2.5::HTS
3976,sensitivity_BRD-K95581532-001-01-5::2.5::HTS
3977,sensitivity_BRD-K95600043-001-01-5::2.5::HTS
3978,sensitivity_BRD-K95609758-001-03-7::2.5::HTS
3979,sensitivity_BRD-K95739795-001-03-7::2.5::HTS
3980,sensitivity_BRD-K95763993-001-19-3::2.5::HTS
3981,sensitivity_BRD-K95773607-004-03-8::2.5::HTS
3982,sensitivity_BRD-K95785345-300-14-8::2.5::HTS
3983,sensitivity_BRD-K95785537-001-23-1::2.5::HTS
3984,sensitivity_BRD-K95828359-001-01-0::2.5::HTS
3985,sensitivity_BRD-K95837862-300-01-7::2.5::HTS
3986,sensitivity_BRD-K95851186-001-07-8::2.5::HTS
3987,sensitivity_BRD-K95880107-001-02-4::2.5::HTS
3988,sensitivity_BRD-K95899059-003-02-8::2.5::HTS
3989,sensitivity_BRD-K95901403-001-04-5::2.5::HTS
3990,sensitivity_BRD-K95921201-001-14-6::2.5::HTS
3991,sensitivity_BRD-K95926480-003-03-6::2.5::HTS
3992,sensitivity_BRD-K95957366-001-02-6::2.5::HTS
3993,sensitivity_BRD-K96006502-001-02-6::2.5::HTS
3994,sensitivity_BRD-K96029467-003-01-9::2.5::HTS
3995,sensitivity_BRD-K96042922-001-09-8::2.5::HTS
3996,sensitivity_BRD-K96055017-003-02-7::2.5::HTS
3997,sensitivity_BRD-K96104201-001-01-5::2.5::HTS
3998,sensitivity_BRD-K96123349-236-02-8::2.5::HTS
3999,sensitivity_BRD-K96137854-001-17-1::2.5::HTS
4000,sensitivity_BRD-K96153583-001-05-1::2.52::HTS
4001,sensitivity_BRD-K96159438-001-06-3::2.5::HTS
4002,sensitivity_BRD-K96188950-001-16-9::2.5::HTS
4003,sensitivity_BRD-K96194081-001-10-2::2.5::HTS
4004,sensitivity_BRD-K96233303-001-01-9::2.5::HTS
4005,sensitivity_BRD-K96253961-046-03-1::2.5::HTS
4006,sensitivity_BRD-K96259238-001-01-4::2.5::HTS
4007,sensitivity_BRD-K96263742-001-14-8::2.5::HTS
4008,sensitivity_BRD-K96299080-001-02-7::2.5::HTS
4009,sensitivity_BRD-K96319534-003-03-9::2.5::HTS
4010,sensitivity_BRD-K96358241-001-01-9::0.94::HTS
4011,sensitivity_BRD-K96391852-001-02-8::2.5::HTS
4012,sensitivity_BRD-K96424892-001-02-9::2.5::HTS
4013,sensitivity_BRD-K96436774-001-01-8::2.5::HTS
4014,sensitivity_BRD-K96550715-001-02-6::2.5::HTS
4015,sensitivity_BRD-K96615647-001-01-2::2.5::HTS
4016,sensitivity_BRD-K96631475-001-02-4::2.43::HTS
4017,sensitivity_BRD-K96631475-001-04-0::2.5::HTS
4018,sensitivity_BRD-K96671969-001-03-1::2.5::HTS
4019,sensitivity_BRD-K96714749-001-01-0::2.5::HTS
4020,sensitivity_BRD-K96720755-001-02-6::2.5::HTS
4021,sensitivity_BRD-K96740444-001-02-1::2.5::HTS
4022,sensitivity_BRD-K96758128-001-01-8::2.5::HTS
4023,sensitivity_BRD-K96786677-236-02-4::2.5::HTS
4024,sensitivity_BRD-K96786677-323-02-0::2.58::HTS
4025,sensitivity_BRD-K96799727-001-06-6::2.5::HTS
4026,sensitivity_BRD-K96809896-300-02-3::2.5::HTS
4027,sensitivity_BRD-K96862998-001-15-5::2.5::HTS
4028,sensitivity_BRD-K96936751-001-01-4::2.5::HTS
4029,sensitivity_BRD-K97009491-238-03-8::2.58::HTS
4030,sensitivity_BRD-K97010173-001-04-1::2.5::HTS
4031,sensitivity_BRD-K97019106-005-02-9::2.5::HTS
4032,sensitivity_BRD-K97025174-001-01-4::2.5::HTS
4033,sensitivity_BRD-K97028990-001-04-4::2.5::HTS
4034,sensitivity_BRD-K97045029-001-02-7::2.5::HTS
4035,sensitivity_BRD-K97045029-001-04-3::2.5::HTS
4036,sensitivity_BRD-K97056771-001-13-1::2.5::HTS
4037,sensitivity_BRD-K97061094-001-21-4::2.63::HTS
4038,sensitivity_BRD-K97072811-001-11-4::2.5::HTS
4039,sensitivity_BRD-K97101532-001-02-8::2.5::HTS
4040,sensitivity_BRD-K97118047-001-03-8::2.5::HTS
4041,sensitivity_BRD-K97158071-001-18-1::2.5::HTS
4042,sensitivity_BRD-K97163964-001-03-3::2.5::HTS
4043,sensitivity_BRD-K97181089-003-24-7::2.5::HTS
4044,sensitivity_BRD-K97181463-003-01-1::2.5::HTS
4045,sensitivity_BRD-K97197005-001-03-2::2.5::HTS
4046,sensitivity_BRD-K97233161-003-01-5::2.5::HTS
4047,sensitivity_BRD-K97309399-001-09-4::2.5::HTS
4048,sensitivity_BRD-K97365803-001-02-1::2.5::HTS
4049,sensitivity_BRD-K97399794-001-15-3::2.5::HTS
4050,sensitivity_BRD-K97417064-001-02-4::2.5::HTS
4051,sensitivity_BRD-K97428065-001-01-2::2.5::HTS
4052,sensitivity_BRD-K97440753-066-18-1::2.5::HTS
4053,sensitivity_BRD-K97464279-001-03-5::2.5::HTS
4054,sensitivity_BRD-K97472745-001-01-8::2.5::HTS
4055,sensitivity_BRD-K97521363-001-16-1::2.5::HTS
4056,sensitivity_BRD-K97530723-001-20-9::2.5::HTS
4057,sensitivity_BRD-K97564742-050-32-7::2.5::HTS
4058,sensitivity_BRD-K97643133-003-09-3::2.5::HTS
4059,sensitivity_BRD-K97714174-001-01-3::2.5::HTS
4060,sensitivity_BRD-K97746869-001-27-0::2.5::HTS
4061,sensitivity_BRD-K97752965-001-16-4::2.5::HTS
4062,sensitivity_BRD-K97764662-001-17-3::2.5::HTS
4063,sensitivity_BRD-K97799481-001-16-0::2.5::HTS
4064,sensitivity_BRD-K97799481-230-01-7::2.5::HTS
4065,sensitivity_BRD-K97808269-001-02-7::2.5::HTS
4066,sensitivity_BRD-K97810537-001-12-8::2.54::HTS
4067,sensitivity_BRD-K97810537-001-13-6::2.5::HTS
4068,sensitivity_BRD-K97883416-001-01-4::2.5::HTS
4069,sensitivity_BRD-K97884852-001-05-4::2.5::HTS
4070,sensitivity_BRD-K97963946-001-01-3::2.5::HTS
4071,sensitivity_BRD-K98004573-051-02-8::2.5::HTS
4072,sensitivity_BRD-K98143539-001-02-2::2.5::HTS
4073,sensitivity_BRD-K98155362-001-07-7::2.5::HTS
4074,sensitivity_BRD-K98157055-001-10-9::2.5::HTS
4075,sensitivity_BRD-K98174813-001-18-0::2.5::HTS
4076,sensitivity_BRD-K98203492-003-04-1::2.5::HTS
4077,sensitivity_BRD-K98251413-001-04-0::2.5::HTS
4078,sensitivity_BRD-K98357249-001-02-9::2.5::HTS
4079,sensitivity_BRD-K98372770-001-08-2::2.5::HTS
4080,sensitivity_BRD-K98384930-003-01-5::2.5::HTS
4081,sensitivity_BRD-K98453471-001-01-7::2.5::HTS
