,ghi
ZNF250,2.98913900737
WDSUB1,3.6241008946300006
ZNF79,2.2357270598400003
S100A4,2.41142624573
PLEKHG4,4.17072627613
KRTAP4-3,0.0
FAT4,0.0976107966264
C8orf86,0.0
KIF19,0.0
OR6K2,0.0
ZNF681,0.8953026213330001
ACADSB,1.6959938131099999
STK40,4.54535064482
OR10J1,0.0
TMEM63A,3.35049724708
CTSE,0.0
SEMA4A,2.40871186103
HRCT1,0.0
MPHOSPH8,4.35825558671
GREB1,6.16108148228
SIRPB2,0.0
ZNF766,2.9745293124799996
RYR1,0.0
SRGAP3,1.9523335663699999
KRTAP5-3,0.0
FAM217B,4.27052894238
SULT1C3,0.0
TUBB,8.940577883480001
LCOR,2.56803210477
SUPT5H,6.29847503474
XPNPEP3,4.305970520980001
OR2T2,0.0
OR2C3,0.0
ZNF107,2.7290088703400004
OR10S1,0.0
SFTA2,0.0
PPIA,12.1269302795
ZNF471,0.0840642647885
OR10J3,0.0
ZNF836,0.32192809488699997
ZNF493,2.51853513898
GTF2IRD2,1.84398384405
GRM7,0.0
SUPT3H,2.78659636189
BECN2,0.0
NIF3L1,5.597233189090001
ATP2A1,1.21412480535
IARS,6.37016428054
MFSD14C,1.55090066465
POM121,4.822220271619999
ZBTB44,3.36597242759
GIMAP5,0.0
STK31,0.042644337408499995
CGB7,0.298658315565
NLGN3,0.2750070475
OR8D1,0.0
ADH7,0.0
ZKSCAN7,0.650764559117
ZNF729,0.613531652918
CD55,3.6587827340099994
CPNE4,0.0143552929771
ZNF565,1.63691458036
NTNG2,0.0565835283664
ELAVL3,0.0
WDR5,4.35473423997
LONP1,5.86542397831
TRRAP,3.91456452349
NUDT11,2.0285691522
SRGAP2B,4.218006150280001
FUT4,0.6690267655100001
ASB13,1.09761079663
SLC35F1,0.422233000683
ZNF34,3.34198574723
ZNF781,0.0
OR4Q2,0.0
ZNF140,3.71479501112
INCA1,0.18903382439
ZNF774,0.6870606883399999
PTPN1,4.53791724903
EVL,3.5122268865099997
SPANXD,0.0
THEM5,0.0
NOXO1,0.0
EPHB4,3.4880007708300003
PRTN3,0.0
ZNF765,2.15380533608
ZNF124,3.10601323762
XRCC6,8.88163403269
S100A5,0.0
C20orf204,0.516015147004
PPP1R26,1.9781956296799998
NBPF4,0.0
TSC22D2,4.012568673500001
CRYBA4,0.250961573533
ASMT,0.0
NPIPB15,0.0
ZNF569,1.9523335663699999
ARMCX4,3.77610398807
YRDC,4.29645740737
ZNF777,2.92599941856
PIK3R4,4.98322165074
ZNF775,1.7398481027000001
ZNF605,2.8052924556
TRAPPC2,2.8659188145499996
RFX8,0.0
MYL6B,6.57228336665
ZNF799,0.23878685958700002
FGF16,0.0
SIAH1,4.17632277264
GK2,0.0
C20orf96,1.0
ESRRG,0.0703893278914
IPO4,5.67581593117
NCOR2,5.6901376929900005
SULT1A1,1.30451104181
ARL9,0.0
PRPF40A,5.5677279633
GDAP2,3.0925457415400004
TCEAL3,4.08746284125
ANAPC7,5.17990909001
TPK1,1.8559896973099999
SLC6A9,2.67129337248
AFAP1,2.62993940944
NACA,9.9019077081
MYO18A,6.1041269505299995
OR2T3,0.0
SPTSSB,0.0
BORCS6,1.464668267
MAN2A2,4.10433665981
MME,8.39921382704
FAM72A,3.0755326311699998
CCDC196,0.0
CACNA1H,1.6959938131099999
SULF2,0.2750070475
HBG2,0.2750070475
LAMA2,0.0143552929771
PFN3,0.0
PLXNB2,6.15866017535
OR5AC2,0.0
AJAP1,0.0
XRCC2,2.8359240742500003
MYO6,1.8718436485099998
MRTFA,4.83743871486
MBD3L2B,0.0
HDAC2,6.951401291669999
ZNF782,0.6870606883399999
SLC22A25,0.0
POTEF,0.0703893278914
ZNF846,0.333423733725
MMP1,0.53605290024
ADH1B,0.0
UGT2B15,0.0143552929771
TCF4,0.0
WNK3,0.6959938131100001
SDHAF3,5.557655154730001
HRH1,0.0
RABL6,4.21955576917
ZNF136,3.0513721017199997
ZKSCAN5,3.4880007708300003
ZNF502,2.516015147
TRAPPC4,5.84297883179
TTC30B,1.72246602447
SLC30A10,0.0
TECPR2,2.7739963251099997
TLR7,0.0
FAM180B,0.8953026213330001
ZFP62,3.5434958834300003
ERI2,3.4724877714599995
TOMM7,9.80524408116
HSH2D,0.0
TRPV1,0.9107326619030001
ZNF33B,2.53106949273
ZNF512B,3.0443941193599997
AMZ2,7.30952182815
ZNF431,3.20163386117
ALKAL1,0.12432813500199999
NF1,4.64385618977
VKORC1L1,4.65878273401
ZNF418,2.10433665981
DAPK1,3.7591558338
LCE1B,0.0
HLA-DQA1,0.0
COL27A1,1.0071955014
GM2A,4.8454900509400005
HIST1H2AI,2.0806576633500002
CLPSL2,0.0
S100A2,0.604071323669
ZNF700,2.61588707392
POU3F4,0.0
OR14A16,0.0
CD47,5.8527479648
OR52K1,0.0
TLE1,3.90400231628
MAML3,2.64154602909
HIST1H2AG,1.65535182861
STRN3,4.20084957464
ZNF239,1.18269229752
SPINK14,0.0
SPRR2B,0.0
CHRNG,0.0976107966264
ZSCAN16,2.16349873228
MVB12B,0.790772037862
C6orf106,6.52497259829
OR11G2,0.0
POTEI,0.34482849699699997
ADA,3.8972404255699997
ARID5A,3.30451104181
PATE2,0.0
PPTC7,4.13750352375
KRT39,0.0
TOMM20L,0.0
RGPD4,0.0
NHLRC2,2.8257856274599997
HIST1H2AD,0.8479969065549999
ZFP28,0.59454854955
KIAA1211L,0.38956681176299995
CBWD3,4.157852169140001
SCN8A,0.0976107966264
LAMB3,0.298658315565
HIST3H2BB,0.32192809488699997
TEX43,0.0
KPNA5,2.07038932789
ANKRD36B,1.68706068834
ARHGEF12,4.45680614923
HCAR1,0.042644337408499995
PDLIM7,4.8534967037
FLNA,6.441118244530001
TMEM26,0.0143552929771
SRGAP1,2.5533605033400004
FAM3C,5.3023190509500004
NOP9,4.07038932789
OR2T4,0.0
ZNF705A,0.0
SLC39A10,5.162290613550001
CASP4,2.40599235968
AP2A1,6.0132389151100005
ZNF585A,4.1399605695499995
FUT11,3.8176232575099998
SMIM10L2B,0.454175893186
ANXA4,5.15421053059
LAGE3,4.82883464947
WDR5B,2.5210507369
FAM163B,0.0
NPIPB9,0.0
WDR45,5.8003822483
METTL9,8.22042669889
ZNF138,3.266036894
ZNF429,1.86393845042
ZNF470,0.650764559117
SERTAD1,3.0285691522000002
ZNF100,3.3233700690599997
CXorf40B,4.24640808725
ZNF398,2.48026512205
ZSCAN25,3.31903981556
ANXA6,5.9588426752400006
ZNF441,1.62760683813
GMFB,6.04176864995
SIGLEC15,0.0285691521968
ZNF420,2.1176950426700003
ZNF763,0.0285691521968
ZMYM1,2.9373443921499995
DTHD1,0.0
HIST1H4C,1.46988597627
ZSCAN26,3.7473873996499996
MAFG,4.36527259976
ARRDC1,2.6576400052099998
KIAA1671,1.58014548442
KRT35,0.0
IGF2R,5.80812758746
LCE1C,0.0
GAL3ST4,1.5260688116699999
DYNC1H1,6.72410451987
SLC6A17,5.41413553298
IFNL3,0.0
PCBP2,8.713077148710001
ZGPAT,4.41548827105
SLC25A29,2.35895882583
PGAP1,4.29572302454
SRC,4.13914201915
ZNF679,0.0
ZNF682,0.367371065649
OR8B8,0.0
ZNF772,2.5484366247
ZNF257,1.50080205306
PCNX3,3.6052572629400004
ADAM32,0.111031312389
ACSL5,0.0565835283664
LRRC8B,1.58496250072
ABCB8,5.78345665436
HIST1H3J,1.344828497
SND1,6.978882028099999
ZNF785,2.94673086014
SULT1A2,0.0
NEK5,0.163498732283
PSMD12,5.97315203788
MAGEA6,5.507160349119999
ADGRA1,0.0
PIWIL2,0.0
NOL4L,2.33342373373
CYSRT1,0.286881147788
SLC22A4,0.111031312389
ZSCAN5B,0.310340120612
ENTPD4,3.33913738492
C1D,5.99616274268
TBC1D9B,4.37851162325
OR1J2,0.0
HIST1H4J,5.3165078191
SLC2A7,0.0
FAM110D,0.0976107966264
SERPINA1,0.0
TPSB2,0.0
KANK2,4.4005379295800005
C6orf141,0.0
GTF2E2,3.8176232575099998
IL27,0.0
GUCA2A,0.0
RAD54B,4.869871406180001
ZNF165,0.18903382439
SYNGAP1,3.06350294231
FITM2,2.61117238004
BLM,3.2735158897
ZNF720,4.08236196956
OR10D3,0.0
DDI2,3.6644828403600003
SVIL,1.7907720378599998
TRIM33,4.68537955196
LRP10,4.7387678368
PELI1,1.29278174923
ZNF655,5.7398481027
MRPL21,6.45844762744
LYPD2,0.0976107966264
UAP1L1,4.91599885174
ZNF98,1.46988597627
FBXL22,0.7739963251109999
ZNF786,1.5459683691100001
ZNF517,4.11686375769
ZNF675,3.1521834190599995
SLC22A5,0.9335726382610001
DACT3,1.344828497
ADARB1,5.77768271707
ZNF860,0.333423733725
HTT,3.8186460828199995
OR6N1,0.0
C5AR1,0.0285691521968
DIO3,0.0
CYP2B6,0.0
HIST1H3D,0.0
DCHS2,0.0
VEPH1,0.48542682717
FABP12,0.0
SHPK,2.6982184782200003
OR51D1,0.0
IPP,3.2265085298100002
OPALIN,0.0
OR13G1,0.0
MAP3K5,1.19534759832
OGDHL,0.22650852980900002
CYP2F1,0.0
GSTK1,5.62439338222
HNRNPAB,6.7494001819700005
OR2L5,0.0
STMN3,1.15704371015
PDGFA,2.7376867614099996
GYPE,0.0
COL13A1,0.111031312389
SPN,0.0
ZNF695,2.85399564718
ZNF628,0.9335726382610001
GALP,0.0
SLC2A10,3.1456774552
ZNF665,0.0
RPF2,4.91647664444
SLC28A3,0.0
FAM177B,0.0
MIB2,4.47832471149
OR6Y1,0.0
MYO5A,5.33628338786
C5orf56,0.23878685958700002
GZMM,1.6461626571599999
ATG7,3.6859401484500003
SIPA1L1,2.39231742278
TTC30A,1.10433665981
SSPO,0.0840642647885
ELANE,0.0
RAB40C,2.96162332829
PIGN,5.05006629831
COL4A6,0.0
ZNF624,2.26002565596
HHLA3,2.5993177937
HOXA4,1.22032995488
TOPORS,3.91647664444
BCO2,0.17632277264000001
KCNMB2,0.163498732283
ENTPD6,4.46532151358
DMBX1,0.0143552929771
OR11L1,0.0
ENPP1,1.15055967658
CCDC154,0.367371065649
FAR1,3.4956951626199997
CPLANE1,2.15704371015
ZNF841,2.84999925947
MFAP5,0.0
MYH6,0.0
VN1R5,0.0
ZNF615,1.6780719051100002
CXorf40A,2.95233356637
CDC42SE1,6.01836711554
MPEG1,0.0
SERPINB2,0.0143552929771
DPP4,0.9335726382610001
SERPINB13,0.0
PDCD1LG2,0.042644337408499995
ZNF433,0.111031312389
CCER1,0.0
DNAH10,0.21412480535300002
SLC22A24,0.0
KRTAP26-1,0.0
SPTAN1,5.47605759568
NMB,2.15704371015
PARVA,2.62058641045
KLHL14,1.6780719051100002
OR6C74,0.0
FAM114A1,2.69376571222
RPE,5.94134110549
ZNF460,1.13093086983
CR1L,0.0
PHF2,2.55090066465
RPS26,9.36308344721
C14orf178,0.310340120612
SCGB1D4,0.0
PSAP,9.84726096946
S100A10,2.9504684141500004
CFAP43,0.12432813500199999
LHFPL5,0.0
RPL37A,12.7133220691
HOXC6,3.2509615735299997
TXNRD3,3.00180224263
CFD,0.44360665147600004
STPG3,0.464668267003
MAP1LC3C,0.526068811668
MCMBP,4.92314918047
EME2,1.40599235968
KLHDC1,0.871843648509
ZNF81,1.18269229752
TAF13,6.62541662207
ZNF780A,4.09592442
ATAD3A,4.23035674506
OR5B17,0.0
OR52M1,0.0
FAM118B,3.7527485914099996
ZNF461,2.3812833725
CCDC180,0.641546029088
SLC9A8,2.6182386556
OCLN,0.526068811668
CFAP299,0.0
HIST4H4,1.4329594072799998
CYP2A13,0.0
ZNF181,2.36737106565
OR8G1,0.0
INKA2,1.0703893278899999
ZNF44,2.49825086753
GPAA1,7.70542503904
ADAMTSL2,0.0
SGTB,4.269781238269999
ZNF790,0.948600847493
PRB3,0.0
FAM49A,0.21412480535300002
MYO1C,5.35438163211
MDS2,0.0
NKIRAS1,3.31903981556
OR1S2,0.0
UGT2B17,0.0
MEIG1,0.0
SLC22A12,0.0
KIF13B,0.526068811668
NRAP,0.0
ADH5,6.85324716724
SLC22A6,0.0
HIST1H2BK,5.61853233398
TEAD4,3.7473873996499996
SPG7,4.17232749166
HRNR,0.32192809488699997
IFNA1,0.0
HES5,0.0
ZNF677,0.6690267655100001
ERO1A,4.30961277245
ZNF823,1.9891390073700002
ZNF311,1.48026512205
ZNF347,1.31614574229
OR5H2,0.0
PLCG2,1.16349873228
FCHSD1,3.7634115744699996
ZNF71,1.03562390973
AADACL2,0.0
S100A6,6.22361561719
RPL12,10.6887748302
DNM3,0.641546029088
ZNF121,2.98732086593
MPZL1,5.9576824861699995
VPS13A,1.8114710305300001
MBP,5.443275111769999
AKAP17A,2.88362081629
ELOVL2,0.9335726382610001
GOLGA6L9,0.584962500721
LEKR1,0.0
C1orf122,4.29057185085
CLEC9A,0.0285691521968
KEL,0.0703893278914
NOL8,3.5704629310300002
IRAK4,2.83794324189
CCDC151,0.13750352375
DLGAP2,0.0
MRPL42,6.309794643869999
ENTPD7,1.79908730607
FCGR1B,0.0
SPANXA1,0.0
ZNF335,3.07724299893
ZNF560,1.2630344058299998
TUBA3C,0.0285691521968
RPS4X,10.022367812999999
ZNF273,2.9126498649
ZNF84,3.85299758761
MAK16,3.6461626571599997
ZNF667,0.0976107966264
AVPR1B,0.0
SIRPA,4.87921563717
GRK6,3.90977310414
PRIM1,5.14363830992
MARCH5,4.31686980506
POTEH,0.0
NPIPB13,0.526068811668
AKR1B10,0.0
SULT1C4,2.19219416528
CYP2A7,0.0
ZBTB14,3.4956951626199997
KRTAP9-9,0.0
CD2AP,4.54287709935
NUP62CL,1.14404636962
SFI1,5.98845747281
KRTAP4-6,0.0
TMPRSS11F,0.0
ZNF649,3.13586316537
ADH4,0.0
OR2T6,0.0
ZNF248,2.0391383939099996
CHSY3,5.190614860209999
TOR4A,1.3840498068
LPAR1,0.555816155062
MB,0.2750070475
OR2L3,0.0
DEFB107B,0.0
HIBCH,5.80400191518
ZNF544,2.67129337248
TMEM229B,2.03210084317
SOWAHC,3.02147972741
ZNF770,3.0232553523
NPIPB6,0.21412480535300002
HMGN5,4.30669970727
MIER1,3.62993940944
MAN1A2,2.64154602909
SVIP,2.9486008474900003
ZNF251,4.18189764311
DDRGK1,4.54225804977
FAM47C,0.0
TFDP1,5.28392177231
CLEC4C,0.0
ZNF607,0.286881147788
BPIFA1,0.0
ZNF334,0.0840642647885
HSD17B11,6.86937792403
SZT2,3.15866017535
SULT1C2,3.90496571868
ZXDA,0.978195629682
RPS6KL1,0.790772037862
CACNA1E,0.0
QRICH1,5.56163163038
CSF2RA,0.650764559117
DDX42,6.39231742278
RPL23A,10.3053777856
SLC29A3,1.7004397181400002
STYX,2.9836776947000003
UBL5,9.31299637025
HELZ,4.16751850374
TMEM116,3.7708290460300002
KRTAP4-5,0.0
UCKL1,4.6287735952
OR5B21,0.0
CARD11,0.0
ZNF485,1.90689059561
PEG3,0.23878685958700002
SDAD1,4.99909803371
ZKSCAN8,3.86393845042
PHETA1,1.7484612330000002
TMEM239,0.0
HYLS1,1.8155754288599997
MYL4,1.76128527336
ZNF442,0.0143552929771
ZNF813,1.5160151469999998
HOXC4,3.08915913191
DCAF12L2,0.641546029088
PIM3,5.04745114042
ASNA1,6.6827137398000005
ASPH,7.962722524560001
SPRED2,5.30378074818
WWP2,2.8972404255699997
GFPT1,4.61647532878
UVRAG,3.38956681176
KRTAP13-1,0.0
ZNF26,3.0976107966299997
TMEM207,0.0
ITSN2,3.2372577709
NTRK1,0.650764559117
OGA,5.2059398324699995
MT1F,1.84799690655
TCAF1,4.31397137106
ZNF69,0.0
TXNRD1,7.34002810239
NRARP,1.0772429989299999
ZNF583,0.411426245726
KRTAP4-1,0.0
CCT8L2,0.0
ZNF568,2.24792751344
ZXDB,1.60880924268
ZNF480,2.31324585179
ZNF587,3.53106949273
TPM2,6.24545763261
RTP2,0.0
SH3BGRL2,0.526068811668
ZNF808,2.22342254993
ANKRD35,0.0
B3GNT6,0.0
YTHDF2,5.67609812091
TMA16,5.221877081080001
HLA-DRB5,0.0
ATL1,0.678071905113
CNGA1,0.0143552929771
MAFK,2.78240856493
ARMH1,0.21412480535300002
ZNF43,4.11353381959
GPN1,5.41345868801
PLN,5.3041459412
C2CD4A,0.0143552929771
ZNF28,3.12763327973
ITGBL1,0.0
ZNF511,3.8589756142900002
C20orf203,0.0
ZNF627,3.5921580021300006
KCNRG,0.948600847493
WDHD1,4.01346225981
ZNF789,2.96532254837
CTNND1,6.40122086216
DDX39B,8.064257743719999
SLC34A3,0.0143552929771
RD3,0.0
SPANXC,0.0
SH2D1B,0.0
ARC,0.650764559117
NUDT16,3.0548484769999997
TLK1,4.4053116826
LRBA,3.2234225499299995
C3orf35,0.310340120612
ZNF536,0.150559676575
MMP17,6.933100474930001
OR2M2,0.0
BAZ1A,3.92599941856
AKR1C4,0.0
COPS8,6.969127460569999
CCDC69,0.250961573533
MDM4,4.32912359629
RYR2,0.0143552929771
ZNF534,0.23878685958700002
KLHL9,2.80322703643
FAM3D,0.0
NCOA6,3.57410150809
STK39,3.9068905956099997
TAT,0.0
C6orf89,5.466627120040001
CALM1,6.49968646446
LPA,0.0
FAM19A2,1.78240856493
OR10G6,0.0
TTC37,4.98504496225
TUSC1,2.37295209791
MAGEA1,5.57379864359
PAPSS2,3.9625490229199998
SLC9A6,3.08065766335
FAN1,3.8052924556
ABCA4,0.0
EIF1AY,0.0
MT-ND6,11.550506316199998
IPO9,6.05636676102
GPX6,0.13750352375
CEP290,2.10768786931
MT-CO2,14.889979206400001
GLMP,8.56521634671
TOGARAM1,1.8559896973099999
DLL1,0.0285691521968
ANKRD13B,1.09085343045
ECI2,5.89845023281
UNC13B,0.9855004303049999
TEX45,0.250961573533
MT-CYB,12.4687258527
LDB1,5.2539892662300005
PPP1R14C,2.94673086014
CTR9,3.5122268865099997
SMOC1,0.367371065649
F5,0.0
MSRB1,4.28318097895
LRRTM3,0.0
ZNF652,3.2839217723100003
SMURF1,3.79597469421
SLC5A3,2.7949356627999995
GPATCH3,3.56071495447
CDC42BPB,4.67694435911
PLXNB3,1.54101915313
OXCT2,0.163498732283
RPL10A,10.6889496281
COLGALT2,2.74200621087
EPS8L3,0.0
EGFL6,0.0
MT-ND2,12.1706762095
SYCP1,0.0
APCDD1L,0.0
RCSD1,0.0143552929771
RASSF9,0.0143552929771
FAM169A,0.9411063109460001
ZNF830,4.13914201915
GRIN3A,0.042644337408499995
MT-ND5,11.823486663499999
MUC2,0.0
CNOT7,4.65133876611
TMEM184B,5.23150921087
MTOR,4.4262647547
SCAMP5,0.454175893186
ZNF521,0.584962500721
ALPK2,0.0285691521968
BRINP2,0.0
MAGEB3,0.0
LRIG2,1.85199883711
MT-CO1,14.3054917921
PNP,4.29865831556
PAX9,0.21412480535300002
LRRC10,0.0
GK,3.47378691161
FOXJ3,3.9763636357300003
ZNF358,3.18745105403
SFT2D1,6.21626083717
CD247,0.17632277264000001
GRM3,0.042644337408499995
CHAMP1,4.124328135
INPP5F,3.96901230752
ARHGAP11A,3.3687683490900002
SUCNR1,0.0285691521968
HMGN2,9.79722378792
SELENOM,4.969933274700001
UBE2J1,4.24107745818
GJC2,0.0976107966264
OPA1,4.77399632511
DENND4B,5.007644030880001
RYR3,0.0976107966264
ZNF277,4.96162332829
MT-ND3,13.624681241800001
KTI12,3.14730669878
DUSP27,0.0285691521968
SELENOT,5.43462822764
ARHGEF15,0.0
TOX,0.378511623254
CES1,0.0840642647885
CD3E,0.0
RUSC2,2.47248777146
C1orf68,0.0
FICD,1.6461626571599999
OSTC,8.26851860822
R3HDM4,3.25701061821
TSEN15,5.36527259976
LTN1,4.154615611330001
RUNDC1,3.2898344651800002
CCDC152,0.0976107966264
STKLD1,1.4329594072799998
GRK5,1.46988597627
TYW1,3.46858331701
DCAF12,5.23840473933
SFMBT2,1.08406426479
ASB12,0.0285691521968
PNMA5,0.18903382439
ITPRIPL1,3.21878116778
MT-ND4,13.356314406900001
SMC5,2.44360665148
MT-ND1,11.39692582
DCAF12L1,0.0
PRMT6,3.44360665148
SHISA4,3.8923910259099994
CIPC,3.54720302476
CAPZA2,6.8095430668
MT-ATP6,13.263225179300001
TOP1,5.82196526587
PRC1,6.67962084338
BHLHB9,2.08406426479
MAP3K3,4.06522762278
L1CAM,4.42693561965
SREBF2,5.79415589788
C1orf174,4.237257770899999
POU3F3,0.422233000683
RASGEF1A,2.8659188145499996
SPOUT1,3.18110255075
RPL39,12.1635867847
DZIP3,3.7782085764
KIAA0753,1.95605665241
DCLRE1A,3.0600473836699997
ATG9A,5.4754091934
NOS1AP,0.0285691521968
CSAG1,5.75194568162
APRT,5.8999006636
GPRASP1,2.5484366247
TBKBP1,3.35755200462
MAGEE1,0.38956681176299995
CCDC167,7.443358003839999
MT-CO3,14.294046313299999
ZFP2,0.111031312389
SOWAHA,0.12432813500199999
L3MBTL3,2.8257856274599997
DMD,1.0772429989299999
MFAP3L,3.57652213792
NAGA,5.0
SMG5,5.53294028837
KIF1BP,4.1342209397600005
TGM2,1.68257329735
ARMCX6,0.0
PJA2,5.14486214292
RORB,0.855989697308
SGMS1,1.8991756304799998
OR10R2,0.0
OR10Z1,0.0285691521968
ZNF525,2.26303440583
INF2,3.7169908944
IQANK1,0.9411063109460001
GP1BB,0.23878685958700002
OR2T5,0.0
OR2L2,0.0143552929771
OR2W5,0.0
EFCAB2,4.622930350919999
COX20,5.06738057802
CHML,2.4462562298900004
STUM,3.0513721017199997
TCP10,0.0
CAPN8,0.0
TATDN3,4.50143914516
CR1,0.0
RAET1G,0.0
C1orf53,0.378511623254
SAMD5,1.5459683691100001
TEDDM1,0.0
GJE1,0.0565835283664
ECT2L,0.042644337408499995
GPR52,0.042644337408499995
METTL11B,0.042644337408499995
FCGR3A,0.0
TMEM244,0.0
OR6K3,0.0
CENPW,5.17472598771
SPRN,0.650764559117
FAM229B,1.6229303509200002
FANK1,0.13750352375
LOR,0.0
PRR9,0.0
LELP1,0.0
SPRR2E,0.0
KPRP,0.0
EEF1AKMT2,3.47897180503
FAM24A,0.0
DDO,0.042644337408499995
PLPP4,0.0
HIST2H3C,0.21412480535300002
HIST2H2AA3,0.0
HIST2H2BF,0.9411063109460001
PNLIPRP3,0.0703893278914
HIST2H3A,0.21412480535300002
HSD3B1,0.0
HSD3B2,0.0
RBM20,2.38956681176
SMIM9,0.0
C6orf163,0.516015147004
RIPPLY2,0.0
GDI1,5.7279204545599995
PCMTD2,4.7949356627999995
SOX18,0.0143552929771
LIME1,1.0071955014
OOEP,1.06350294231
KHDC3L,0.0
DPPA5,0.0
C1orf146,0.0
SPANXN1,0.0
SPANXA2,0.0
CXorf66,0.0
C10orf62,0.0
SAMD13,0.44360665147600004
RTL8A,5.20711196121
CCDC160,0.0143552929771
C1orf141,0.0
EFCAB7,2.53356334821
DEFB110,0.0
GLYATL3,0.0
LDLRAD1,0.0
RHOXF2B,0.0
ZYG11A,0.555816155062
LCN8,0.0
C1orf185,0.0
GLT6D1,0.0
IFIT1B,0.0
CT83,0.0
LIPN,0.0
LIPK,0.0
LIPJ,0.0143552929771
TRPC5OS,0.0
LRIT2,0.0
LRRC73,0.0
FOXO6,0.111031312389
TCEAL5,0.0
SYS1,4.27575204883
TCEAL6,0.0
INPP5B,4.08831123589
RPA4,0.042644337408499995
NEU4,0.0143552929771
MAFB,0.21412480535300002
TRAF3IP1,2.5873649909400003
CHIC1,2.04614178164
GIGYF2,5.17272751801
C2orf72,0.2750070475
RUFY2,2.58976348698
NHSL2,0.0
PHACTR4,3.5813512471699993
CLPSL1,0.0
ASAH2B,2.3645724322999997
AGAP6,3.01613970266
TIMM23B,3.77610398807
ZDHHC18,2.748461233
TMEM273,0.0
CXorf65,2.30742852519
AGAP9,1.94110631095
NPY4R,0.0
GPRIN2,0.0285691521968
SYT15,0.111031312389
MACO1,4.03826057518
PTPN20,0.0
GDF5OS,0.0
ZDBF2,1.96716860753
TXNDC8,0.0
AWAT1,0.0
DAXX,5.48735771531
BMPR2,3.54720302476
TCEA3,4.17312743348
PFDN6,7.6166223550300005
RING1,5.641546029090001
HSD17B8,3.76765479824
RXRB,5.57893871309
OXLD1,4.47118746039
OR13C3,0.0
COL11A2,1.5160151469999998
HLA-DOA,0.0
BRD2,7.014913158119999
HLA-DMA,2.16349873228
COL5A2,1.72246602447
PSMB8,0.042644337408499995
TAP2,0.956056652412
SPIN3,2.64154602909
NBDY,4.77135740899
TMEM235,0.0
PAGE3,0.0
HLA-DRA,0.0
BTNL2,0.0
COL15A1,0.23878685958700002
C6orf10,0.0
TMEM225,0.0
NOTCH4,0.555816155062
PBX2,5.8999006636
AGER,1.70929063572
RNF5,6.39180208252
AGPAT1,6.34943605171
PJVK,1.70929063572
PRRT1,0.9335726382610001
FKBPL,4.035623909730001
MRPL38,5.539158811109999
SMIM5,0.18903382439
ERICH2,0.0
SP5,0.0143552929771
STK19,4.07809742303
CD300LD,0.0
BTBD17,0.0
DXO,3.8196681835
SKIV2L,6.09275714092
C9orf129,0.0
NELFE,6.97968241372
NXPE2,0.0
SPANXN5,0.0
ZBTB12,3.17312743348
SDHD,6.724923070269999
EHMT2,5.21761848535
XAGE1A,6.20828313841
LAYN,3.21256933885
XAGE1B,9.151777654730001
SLC44A4,0.0
NEU1,6.5757661273000005
C6orf48,9.87056507998
HSPA1B,5.76526952069
HSPA1A,5.80915716469
HSPA1L,1.68257329735
LSM2,6.59648795686
VARS,6.2539892662300005
VWA7,0.887525270742
CARD16,0.0
CASP12,0.0
MBD5,3.67468661993
MSH5,4.592158002130001
CSHL1,0.0
MPIG6B,0.0
LY6G6C,0.0
LY6G6F,0.0
ABHD16A,4.7054250390400005
LY6G5C,0.0
CSNK2B,7.93587222418
GPANK1,5.00674683244
C6orf47,4.37920505996
FAM155A,0.0
APOM,0.422233000683
TRIM49C,0.0840642647885
TRIM64,0.0565835283664
BAG6,8.21960416795
PRRC2A,6.45795538005
AIF1,0.0
NCR3,0.0
PRAMEF20,0.0285691521968
PRAMEF17,0.0
PRAMEF19,0.0
PRAMEF14,0.0
LST1,0.0
NFKBIL1,4.9015909919
PRAMEF15,0.0565835283664
PRAMEF9,0.0285691521968
PRAMEF7,0.0
MCCD1,0.0
ZNF814,2.01077983875
MICB,0.0840642647885
AADACL4,0.0
ZNF551,2.66902676551
MICA,2.124328135
ZNF805,1.6735564239899998
HLA-C,0.925999418556
POU5F1,0.111031312389
ZSCAN5C,0.0
CCHCR1,4.9643986322
PSORS1C2,0.0
CDSN,0.0
PSORS1C1,0.0840642647885
C6orf15,0.0
MUC21,0.0
DEFB121,0.0
DHX16,5.05224198118
C6orf136,3.37016428054
MRPS18B,7.274261661260001
PPP1R10,4.21955576917
KRTAP5-11,0.0
KRTAP5-10,0.0
ABCF1,6.73416766115
PRR3,4.641546029090001
LILRB3,0.782408564927
DDR1,4.161887682380001
LRCOL1,0.0
GNL1,5.6273150013699995
HLA-E,4.7975318395699995
DPRX,0.0
TRIM39,3.56437816857
ZNF468,3.9662458732199997
TRIM15,0.0
ZNF616,2.51096191928
FOXB2,0.0
TRIM10,0.0
TRIM40,0.0
TRIM31,0.0
RNF39,0.0840642647885
PPP1R11,5.542567607760001
DISP3,0.0
RACK1,11.200162974000001
HLA-G,0.0
TBC1D8,3.6825732973500003
NMS,0.0
HLA-F,1.5607149544699999
ZFP57,0.0
ASPDH,0.0
MOG,0.0
OR2H2,0.0565835283664
CBY3,0.0
C5orf60,0.0285691521968
C9orf57,0.0
IL31,0.0
AKT1S1,4.93734439215
FAM153C,0.0
GABBR1,4.346247774080001
CASC10,0.48542682717
C10orf113,0.0
MAS1L,0.0
OR2H1,0.0
OR11A1,0.0
OR14J1,0.0
OR2J2,0.0
