,def
KCNIP4,0.704871964456
SPATA31A6,0.0
MORF4L1,7.7496683409000005
NLRP9,0.0
WDR53,3.6587827340099994
DMWD,3.77188557852
SLC52A2,4.76288029292
PIGP,4.479618608469999
IKZF1,0.0143552929771
PCYT2,3.8678964639899998
NAT8L,0.20163386116999998
OR6C76,0.0
NPAP1,0.0
BCAP31,7.6995377518499994
ARL17A,1.6415460290900001
GNB1L,2.1440463696200003
DNAH14,4.01970191444
CCDC190,0.495695162624
EVI2B,1.23878685959
TMEM210,0.0
NPIPB4,3.5813512471699993
ZNF829,0.83995958749
TMPRSS11B,0.0
THNSL1,1.99638874645
TRIM69,2.32192809489
ATP6V0C,4.47183776242
IFITM1,5.13381009111
PRSS38,0.0
BPY2C,0.0
LAMP1,5.81890167589
FFAR3,0.0
TAS2R60,0.0
POMK,1.25096157353
C16orf54,0.918386234446
KLHDC8B,0.757023246507
KLHL34,0.0
SETD4,3.66789212523
PTCH1,1.344828497
RTN4RL1,0.111031312389
OR4C46,0.0
CALHM1,0.0
KRTAP5-5,0.0
NKAIN3,0.0565835283664
RNPC3,2.8318772411900004
ZNF267,3.24184018356
IRS2,2.07382023329
C7orf61,0.422233000683
FAM186A,0.0285691521968
SHOX,0.0
LCE3A,0.0
BICD2,2.52606881167
LCE3E,0.0285691521968
CCIN,0.0143552929771
TMLHE,3.16510798514
GRK1,0.0
DEFB128,0.0
SLITRK2,0.0
PLK5,0.0
RASA3,3.3757345385799997
LRCH3,2.80941444424
LEMD1,1.58976348698
ATP4B,0.0
NDUFA13,7.484379849400001
ZNF566,3.2141248053500004
ZNF529,2.64385618977
ZNF284,1.11103131239
HTR3E,0.0
DLEU7,0.0143552929771
KRT73,0.0
TAL2,0.0285691521968
AIDA,4.44890095115
C15orf41,3.1969217338200004
CD300LF,0.0285691521968
ZPBP2,0.0
KRT5,0.0840642647885
NBPF6,0.0143552929771
GSAP,3.0703893278900005
HTR3D,0.0
OR4F5,0.0
AGBL4,0.0285691521968
ARGFX,0.0
CYP2R1,2.8479969065499997
LRRC70,0.298658315565
ANKRD46,3.10601323762
PIP5K1C,2.10768786931
OR5D14,0.0
CYP4F2,0.32192809488699997
TEX38,0.0143552929771
OR5D18,0.0
ZBTB6,3.32768736418
C2orf76,3.1826922975200005
TAS2R42,0.0285691521968
POLR3C,5.29020320513
PRR30,0.0
DEFB131A,0.0
UBL4B,0.0
WWOX,2.90110824301
CYP4Z1,0.0
CCDC84,3.35614381023
BCL9L,3.6971065744800002
POLR1D,6.5918589049900005
KIF18B,1.5260688116699999
ZNRF1,3.20476675065
FFAR4,0.0703893278914
BPIFB3,0.0
BPIFB4,0.0
SAPCD2,2.57288966842
EDARADD,0.0565835283664
SLC51B,0.0143552929771
CYP4F12,0.584962500721
MARC1,1.95977015521
LCE5A,0.0
SOWAHB,3.3348542693299996
BLOC1S4,2.51853513898
LCE1E,0.111031312389
ZNF749,4.323370069059999
KLHL32,0.0703893278914
MRTFB,2.49825086753
BTLA,0.042644337408499995
ZNF17,2.44095219803
KDM4D,0.575312330687
GPAT2,3.1176950426700003
TOR3A,3.7366048753099994
PABPC1L2A,0.0
GABRA5,0.0
PPP1CC,5.40326772234
ZNF555,1.21412480535
OR10T2,0.0
NAP1L3,0.0
PRELID2,2.48542682717
BACE1,1.94110631095
RGS9BP,0.0143552929771
TMEM212,0.0
SLC36A3,0.0
SLC36A2,0.0
THBS2,2.35895882583
RXRA,3.0925457415400004
ANKRD37,1.01435529298
NUDT17,1.82374936031
KIAA1024L,0.0
ZNF75D,2.7782085764
CYP4X1,0.263034405834
KRT26,0.0
KRT10,5.69069644398
GOLGA8R,0.13750352375
CD300E,0.0
CCDC30,0.555816155062
NKRF,2.6553518286099997
GLDN,0.584962500721
FCAR,0.0
KPNA4,4.67581593117
TRDN,0.678071905113
OR6P1,0.0
KRT3,0.0976107966264
ZNF501,1.22650852981
ZNF197,2.86393845042
SPATA12,0.163498732283
TMPRSS12,0.0143552929771
FAM228A,0.0143552929771
DEFB132,0.0
NAP1L2,0.0976107966264
RPS23,11.871173696700001
GNG2,1.46988597627
BTN3A2,3.18428029442
AKAP14,0.0
PCLO,0.765534746363
KLK12,0.0
RGS7BP,0.0285691521968
INSIG1,3.07895134139
MYT1L,0.0
C5orf38,0.0
ZNF396,0.650764559117
TMEM222,4.69265037004
OR9Q1,0.0
CLCNKA,0.0143552929771
OR9Q2,0.0
ARHGAP30,0.6870606883399999
SEPT10,4.55274593675
FAM86B1,1.22650852981
CYP4F8,0.0
CYP4F3,0.422233000683
SMYD4,1.4436066514800001
DEFB105A,0.0
FOXD2,0.13750352375
GPATCH8,3.20476675065
CEACAM19,3.62993940944
DEFB107A,0.0
NF2,3.39643353125
SMIM29,4.5879649888800005
DEFB106A,0.0
SPATC1,0.0
UBE2H,6.04723299646
DEFB105B,0.0
HPDL,0.411426245726
KATNA1,3.45811948117
FSD2,0.0285691521968
ARAP1,3.8509993947199996
KIF24,0.48542682717
PDE2A,0.9411063109460001
CARMIL3,0.0703893278914
PRG2,0.13750352375
PRR5,1.9891390073700002
ZFP91,4.5039847039
C17orf58,3.1391420191500004
BCDIN3D,1.7441610955700002
MAGEE2,0.0
CYP27C1,1.2630344058299998
LYRM7,3.18428029442
CFAP73,0.12432813500199999
CCDC73,0.0565835283664
BCR,3.31469652566
OR10H1,0.0143552929771
MPPED1,0.0
FSCN2,0.111031312389
FOXI2,0.0
SPIN4,2.55090066465
ZNF732,0.0143552929771
SPIN2B,2.39780296186
SPATA31D3,0.0
FOXE3,0.0
HYAL3,1.06350294231
KCNK18,0.0
IFNA10,0.0
VSIG10L,1.06350294231
CXCR3,0.0
ZNF397,2.7970129778400006
ZSCAN30,2.7290088703400004
TPCN1,4.056583528369999
LILRB4,0.0
TNFRSF4,0.042644337408499995
KRT16,3.4880007708300003
HEXIM1,3.79285535236
SELENOV,0.0
LCE1A,0.0
KRT14,0.0143552929771
TRABD2A,0.903038270113
KRTAP17-1,0.0
PDZD7,0.32192809488699997
POFUT2,4.55151601763
QRFPR,0.0
MAPT,0.0840642647885
ERCC6L,0.8155754288629999
OR13F1,0.0
TMEM17,1.50080205306
TNFRSF18,2.60407132367
FGF3,0.0
C1QL4,0.0
RTN4RL2,0.44360665147600004
ZDHHC17,3.0071955014
SERPINA11,0.0
P2RY4,0.0285691521968
ZNF395,2.58976348698
ZACN,2.43295940728
KRTAP22-1,0.0
KRTAP19-6,0.0
KRTAP6-2,0.0
OR13C8,0.0
PPARA,1.30451104181
TMEM232,0.613531652918
KRTAP19-2,0.0
KRTAP19-4,0.0
KRTAP15-1,0.0
KRTAP13-4,0.0
FAM183A,0.22650852980900002
EFCAB6,0.32192809488699997
KRTAP19-5,0.0
KRTAP23-1,0.0
KANK3,0.422233000683
EMID1,0.0565835283664
ACTL7A,0.0
KRTAP21-1,0.0
RHD,0.0
ESPN,2.4249220882099998
PNLIPRP1,0.0
PTRH1,2.266036894
KRTAP21-2,0.0
SAMD7,0.0
GPR141,0.0
TMPRSS6,0.042644337408499995
CYP4A11,0.0
TMEM216,5.12887075947
RPS19BP1,5.69041709553
TMPRSS11A,0.0
TMEM262,0.356143810225
C3orf70,0.0
TEAD1,4.21490191016
OR2AK2,0.0
DEFB106B,0.0
PLCD1,2.1699250014400002
CCK,0.0143552929771
ENTPD5,2.51349074559
MITF,3.16832111574
HEATR4,0.0285691521968
NAP1L1,8.00988458893
LILRA5,0.0
CMC1,5.11935617704
SLIT1,0.0
LYPD6,0.0976107966264
AKR1C1,0.23878685958700002
VSTM2B,0.0
FOXD3,0.0
SPATA21,0.13750352375
RNF220,5.45975946662
ANGPTL5,0.0
SHTN1,2.24792751344
H1FNT,0.0143552929771
LCE4A,0.0
LCE2A,0.0
KRTAP12-1,0.0
LCE2C,0.0
ZNF546,0.650764559117
TSPYL4,2.8855743643700005
DAZ3,0.0
MT1X,8.04706936685
GCNT1,1.344828497
LCE2D,0.0
SESTD1,2.2750070475
LCE3B,0.0
FNBP1,3.9202933002099996
DYNC2H1,2.07038932789
KRT12,0.0285691521968
MAGED4B,0.263034405834
BCAM,4.95419631039
RSBN1L,2.2387868595900002
NPSR1,0.0
WDR86,0.378511623254
EPOR,1.19534759832
FAM9C,0.0143552929771
KRTAP9-8,0.0
CIDEC,0.0285691521968
DCC,0.0565835283664
TAF9B,2.9690123075200003
MAGI2,0.40053792958400003
LUZP2,0.0143552929771
LHFPL3,0.0
CHP1,4.09339115325
FPR3,0.378511623254
HIST1H1T,0.0
C11orf96,0.250961573533
KCNJ11,0.042644337408499995
CDHR4,0.042644337408499995
COL4A1,4.38818953716
PLEKHG7,0.150559676575
GJA4,0.0
PTMA,9.535664190810001
HYPM,0.0
HSPA14,3.0755326311699998
ATP13A5,0.0840642647885
SIRT7,3.64385618977
PRR27,0.0
IFT140,2.67355642399
POTEG,0.0
PRAMEF10,0.0
AGMO,0.0
SBK2,0.0
CYP26C1,0.0
TLR5,0.454175893186
USP7,4.98686597233
NANOS3,1.16992500144
FOXD4L3,0.042644337408499995
NHLRC1,0.286881147788
DPPA3,0.0
COX8C,0.0
PLEKHN1,3.16832111574
ZNF385C,0.34482849699699997
MAGEH1,1.24488705912
TET3,1.6959938131099999
ZNF286A,3.26153081524
ISG15,7.334139178839999
EXD3,2.47248777146
OR5W2,0.0
MYMK,0.0
C17orf97,0.286881147788
ZKSCAN4,1.6229303509200002
RGPD1,0.250961573533
DHRS4L2,3.2433644256900003
SAMD11,0.22650852980900002
PERM1,1.66448284036
VMAC,1.0772429989299999
C5orf52,0.0
HAPLN4,0.0
ERC2,0.21412480535300002
B3GLCT,1.13093086983
SPRY4,2.97819562968
ERAS,0.042644337408499995
TRPV2,0.48542682717
AMTN,0.17632277264000001
CXorf67,0.0
C2orf88,0.163498732283
OR2T27,0.0
TMEM203,4.88215391729
SLC18A3,0.0
KBTBD12,0.0
THSD4,3.6473145095499997
DNAJB13,0.22650852980900002
GABRD,0.0
AMY1C,0.0285691521968
TCEA1,6.46483160638
NHEJ1,2.3645724322999997
FANCA,3.16349873228
SECISBP2,3.7279204545599995
OR52B6,0.0
C9orf153,0.0
SSX7,0.0
ADH1A,0.0
SEMA4D,1.17632277264
KRTAP10-8,0.0
LIN28B,0.871843648509
FAM69C,0.0
DNAH17,0.21412480535300002
MCRS1,4.64904056563
TMEM72,0.0143552929771
FANCM,1.06350294231
FAM205C,0.0
ZNF70,0.526068811668
CARD9,0.678071905113
PEAR1,3.10433665981
ZFP69B,2.44890095115
TMEM202,0.0
SOWAHD,0.0143552929771
ZFP69,0.97085365434
HELT,0.0
RTL4,0.0
TMEM220,0.0840642647885
C2orf78,0.0
HIST1H1C,6.390770849419999
PLSCR3,4.5046203924
EIF4EBP1,7.81269074296
P2RX2,0.0
ASCL4,0.0
OR6C75,0.0
CCDC157,0.8155754288629999
TTC24,0.0
FAM122A,1.58976348698
PALM3,0.748461233004
GFRAL,0.0
FYB2,0.0143552929771
SHISA7,0.0
LRRC74B,0.0
DMBT1,0.0840642647885
CLEC17A,0.0143552929771
OR51I2,0.0
LCN10,0.0565835283664
LDLRAD2,1.76128527336
C2orf66,0.0
OVCH1,0.0
CYHR1,4.236492618380001
COL14A1,0.042644337408499995
DNER,0.21412480535300002
CPSF4L,0.0840642647885
KLHL17,3.1160319934500005
ZCCHC13,0.0
PLA2G2C,0.0
ZSCAN23,0.0
RINL,4.38266725275
C17orf99,0.0143552929771
OR7D2,0.23878685958700002
TPRG1,0.32192809488699997
MORN2,4.78816365704
RTP5,0.0
S100A3,2.74631276643
UBQLN2,3.07895134139
RILPL1,2.2357270598400003
C19orf67,0.0285691521968
ZNF490,0.97085365434
CLCN1,0.0143552929771
NRN1L,0.367371065649
NWD1,0.0
ARL4C,4.15055967658
RNF133,0.0143552929771
TMEM221,0.111031312389
TREML4,0.0
RAB42,1.78240856493
WNT7B,3.08915913191
C11orf95,1.10433665981
SCGB1C1,0.0
PRSS45,0.0
PLA2G4E,0.0143552929771
GPR89B,2.94673086014
MESP2,0.111031312389
FAM25A,0.111031312389
EYS,0.422233000683
C6orf132,3.60169651648
DAZ1,0.0
OR2AG2,0.0
MAPK12,3.96901230752
TMEM215,0.0
NUTM2G,0.0840642647885
COL4A5,3.46336088582
KRTAP10-6,0.0
AGRN,6.74254523387
NHS,2.9690123075200003
OTOG,0.0
FAM166A,0.0285691521968
TMPPE,0.356143810225
ZNF626,0.333423733725
HEPACAM2,0.0143552929771
SMTNL2,0.0703893278914
ZC3H6,1.65535182861
LAMTOR4,6.7915536333899995
PRKAR1B,4.07210580048
NUTM2B,0.0703893278914
NCR3LG1,0.782408564927
DCUN1D3,2.19534759832
POTEE,0.0
ZNF793,1.22032995488
TUBB4B,6.76155123244
AGAP4,2.1440463696200003
COMMD6,6.7141081116
PLA2G2A,0.0
IL17REL,0.042644337408499995
HYKK,1.19534759832
OR7A5,0.0
C15orf62,1.15704371015
RUFY4,0.0
ZNF383,2.92979099772
HES4,3.1618876823799997
IGFL1,2.90881290774
ZNF669,2.25701061821
PEAK3,0.0285691521968
LRRIQ4,0.0
CENPP,1.01435529298
PLSCR1,6.864681405569999
C3orf62,0.831877241192
ENO4,0.0285691521968
ZNF559,2.3645724322999997
SBK1,1.01435529298
OR6C6,0.0
BSPH1,0.0
SLC38A3,0.0
OR6N2,0.0
GTF2F2,4.39985467357
FAM92A,3.14893410453
FOCAD,3.36317107712
PRR19,0.263034405834
ZP3,2.44095219803
C10orf99,0.0
H3F3C,0.0703893278914
IFNA2,0.0
JAKMIP3,0.0285691521968
PPP3R2,0.0
PDCD1,0.042644337408499995
CLEC2A,0.0
GPR21,0.0
TCTEX1D4,0.0143552929771
SELL,1.65076455912
MAGEB5,0.0
CHM,2.9504684141500004
NANOS2,0.0
BLOC1S5,3.34198574723
CERKL,0.0703893278914
SLC24A5,0.0
IER5L,1.2016338611700002
H2AFX,2.88166461932
INSC,0.0285691521968
SERPINA5,2.27202318906
C19orf54,2.81147103053
LCTL,0.111031312389
NCCRP1,0.731183241572
KRTDAP,0.50589092973
COL25A1,0.042644337408499995
FAM83G,2.5993177937
CFAP77,0.0143552929771
SRSF10,6.057016965369999
HBA2,0.042644337408499995
DUSP28,2.08746284125
CCDC9B,5.0574502721800005
NBR1,4.80115865609
OR2G6,0.0
RALGAPA2,2.21723071622
NDOR1,3.15380533608
FBLL1,0.0
NKAIN2,0.0143552929771
KRTAP1-1,1.05658352837
PAQR9,0.0285691521968
CLEC20A,0.0
CFAP54,0.555816155062
CLN3,2.37016428054
FAM72B,3.0600473836699997
ASAH2,0.17632277264000001
SUMO2,6.44939629709
NANOS1,1.36176835942
HMX3,0.0
IGFL3,0.0703893278914
GOLGA8M,0.0
ZNF177,0.40053792958400003
RTL6,2.464668267
DPYD,2.25701061821
S100A16,8.76042056758
PTAR1,2.63923216325
CC2D2B,0.0285691521968
RNASE9,0.0
SAXO2,0.903038270113
RHCE,0.367371065649
C2orf80,0.0
IDO2,0.0565835283664
PARVB,3.0053999877399997
SLC4A5,0.20163386116999998
UROS,3.6427015718300004
OR56A5,0.0
KRTAP24-1,0.0
ZDHHC9,4.1432301347800005
ZBED6CL,1.58014548442
QRFP,0.17632277264000001
DUPD1,0.0
SMIM15,4.887037791419999
OSTN,0.0
VWC2,0.0
FAM221A,2.63691458036
TMEM120B,2.07382023329
FSIP2,0.9411063109460001
RBM34,5.67242534197
NOXA1,1.24488705912
TMEM198,0.704871964456
BCL2L15,1.85996954822
FZD9,0.150559676575
SPRED3,1.09085343045
OPTC,0.0
PLET1,0.0
ADRB3,0.0
SKOR1,0.0840642647885
CATSPER4,0.0
PRELP,0.0
PLA2G2E,0.0
ZNF548,3.4356285940499998
MTF1,2.06350294231
TMCO2,0.0285691521968
SHISA6,0.0
TMEM201,2.19219416528
NHLRC3,2.8257856274599997
HMX2,0.0
SNTN,0.0565835283664
ZDHHC11,0.310340120612
CALHM6,1.68257329735
CNR2,0.0
SLX4,0.855989697308
GLRA4,0.0
ENTPD8,0.22650852980900002
RPL14,9.28373660962
BEND4,0.0
FAM78B,0.34482849699699997
ZNF563,0.333423733725
TMC3,0.0
FBF1,1.2630344058299998
KLRG2,0.0
ASTL,0.0285691521968
MSL1,4.6099912952099995
LRRK2,0.0
BSX,0.0
GJB3,5.32120656697
INSYN2,0.0143552929771
TRMT2B,2.1210154009599997
HACD4,0.0565835283664
CFAP126,0.150559676575
NYX,0.0
FAM120AOS,4.13010717866
UTS2B,0.13750352375
C9orf152,0.782408564927
NOC2L,5.3255303315699996
MSANTD1,0.0285691521968
AADACL3,0.0
NELFB,4.61235249875
SLC15A5,0.0
LIPI,0.0
LRRC66,0.0976107966264
ZNF292,1.82374936031
HUS1B,0.0285691521968
KCTD21,1.36737106565
SBSN,0.250961573533
ADAT2,3.45680614923
KIR2DL4,0.0
MAGEB16,0.0703893278914
VHLL,0.0
DUSP21,0.0
ZNF567,2.83390207667
NDUFA4,5.959074601139999
ANKDD1B,0.584962500721
ALKBH2,4.6182386556
RNFT1,2.3757345385799997
RNF222,0.0
CGB5,3.2735158897
RELN,0.2750070475
FAM111B,0.855989697308
APOD,0.2750070475
H1F0,8.00753191158
GAGE2A,0.0976107966264
LITAF,5.83364912759
VSTM1,0.0703893278914
TMEM120A,3.11436702495
ARID2,2.42223300068
FAM25G,0.0
SF3B3,5.53822773974
PRSS48,0.0
IL1RAPL2,0.18903382439
BLOC1S3,2.18903382439
SP6,0.34482849699699997
ANKRD34B,0.0
PLAC9,0.38956681176299995
FAM47B,0.0
NKAPL,0.0143552929771
FSCB,0.0
CLDN4,7.84392105129
ZNF573,1.58976348698
GRAPL,0.0
FAM47E,0.963474123975
JPT1,7.700647784149999
ZNF527,1.7311832415700001
ZAR1L,0.0
KRTAP10-12,0.0
S100A13,8.31242920625
ZNF33A,2.35614381023
OR14I1,0.0143552929771
KRT77,0.0
PCDH18,0.0976107966264
ZNF600,3.6633446193699997
BTBD8,0.918386234446
MAOA,3.7845039829300005
C15orf61,1.2750070475
NUGGC,0.0143552929771
TSPYL1,4.28095631383
SPANXN3,0.0
TRIM64B,0.0
PNRC2,5.15340002774
DRICH1,0.0
GJB5,4.15055967658
FHIT,2.7782085764
ALKAL2,0.0
ZKSCAN3,1.0772429989299999
FOXR2,0.111031312389
RRP7A,4.58135124717
LIN54,1.85996954822
FAM53B,1.3391373849200001
FAM180A,0.0143552929771
C6orf222,0.23878685958700002
SPANXN4,0.0
S100A14,7.04209709504
KAZN,0.367371065649
SLC35E2B,3.9781956296800005
TOGARAM2,0.0976107966264
SPATA31D4,0.0
NEMP2,1.30451104181
ALG1L,0.584962500721
KIAA0408,1.13093086983
GSPT2,2.9541963103900004
TBC1D28,0.0
C8orf76,4.11186596387
CXCL17,0.8155754288629999
OTUD6A,0.0
HMGB1,8.00674683244
MMP23B,0.0703893278914
SH2D5,1.8559896973099999
ZFP92,0.0
NCR1,0.0
RASSF10,1.55581615506
GJB4,1.95605665241
OR2L13,0.0
BLOC1S2,5.8507494259
SYCP2,0.13750352375
ZNF724,0.042644337408499995
IL1RAP,3.3519109611
PTPRT,0.0
MYBPC1,0.0
PAX5,0.0143552929771
OR5K4,0.0
OR6M1,0.0
SPOCK3,0.34482849699699997
ZNF676,0.0
ZNF699,1.24488705912
TDRD7,1.2326607567899999
CCDC189,1.95977015521
OR8A1,0.0143552929771
KIAA0895L,2.67355642399
HLA-DRB1,3.29130885983
VN1R2,0.0
MYT1,0.0
SERPINA3,3.4019034716100003
AKR1C3,2.18903382439
SPATS2L,6.84448608776
ZNF250,2.07724299893
WDSUB1,2.25398926623
ZNF79,3.6587827340099994
S100A4,7.802193216939999
PLEKHG4,2.53605290024
KRTAP4-3,0.0
FAT4,0.12432813500199999
C8orf86,0.0
KIF19,0.0285691521968
OR6K2,0.0
ZNF681,0.0143552929771
ACADSB,1.40599235968
STK40,3.67468661993
OR10J1,0.0143552929771
TMEM63A,4.80219321694
CTSE,2.39780296186
SEMA4A,1.22032995488
HRCT1,0.432959407276
MPHOSPH8,3.01970191444
GREB1,0.263034405834
SIRPB2,0.13750352375
ZNF766,3.0823619695599995
RYR1,0.0703893278914
SRGAP3,1.89530262133
KRTAP5-3,0.0
FAM217B,1.86393845042
SULT1C3,0.0
TUBB,7.16470584018
LCOR,2.41953889151
SUPT5H,6.52528588711
XPNPEP3,2.32192809489
OR2T2,0.0
OR2C3,0.0143552929771
ZNF107,0.97085365434
OR10S1,0.0
SFTA2,4.85499301676
PPIA,10.8637216831
ZNF471,0.454175893186
OR10J3,0.0
ZNF836,2.06350294231
ZNF493,0.23878685958700002
GTF2IRD2,2.84398384405
GRM7,0.0143552929771
SUPT3H,4.11603199345
BECN2,0.0
NIF3L1,4.37851162325
ATP2A1,0.613531652918
IARS,6.485587833259999
MFSD14C,2.22342254993
POM121,3.2433644256900003
ZBTB44,2.54349588343
GIMAP5,0.0143552929771
STK31,0.310340120612
CGB7,2.0071955014
NLGN3,0.163498732283
OR8D1,0.0
ADH7,0.0
ZKSCAN7,1.23878685959
ZNF729,0.0
CD55,6.03979640762
CPNE4,0.17632277264000001
ZNF565,2.017921908
NTNG2,0.0143552929771
ELAVL3,0.0143552929771
WDR5,4.95140129167
LONP1,5.14036967065
TRRAP,2.76341157447
NUDT11,1.2078928516399998
SRGAP2B,2.66902676551
FUT4,1.95977015521
ASB13,2.6530600171
SLC35F1,0.0
ZNF34,1.6322682155000001
ZNF781,0.0
OR4Q2,0.0
ZNF140,3.30597052098
INCA1,0.310340120612
ZNF774,0.855989697308
PTPN1,3.76765479824
EVL,3.4880007708300003
SPANXD,0.0565835283664
THEM5,0.0
NOXO1,0.464668267003
EPHB4,4.66959375119
PRTN3,0.0
ZNF765,2.59693514239
ZNF124,2.16671544497
XRCC6,7.659353759169999
S100A5,0.903038270113
C20orf204,0.12432813500199999
PPP1R26,3.5957423394699997
NBPF4,0.333423733725
TSC22D2,3.2464080872500003
CRYBA4,0.0
ASMT,0.042644337408499995
NPIPB15,0.0565835283664
ZNF569,1.15704371015
ARMCX4,1.2630344058299998
YRDC,4.94532677726
ZNF777,2.68929916054
PIK3R4,3.70376517879
ZNF775,0.356143810225
ZNF605,1.5360529002399999
TRAPPC2,3.13093086983
RFX8,0.526068811668
MYL6B,4.94532677726
ZNF799,0.641546029088
FGF16,0.0
SIAH1,4.12184429788
GK2,0.0143552929771
C20orf96,2.68706068834
ESRRG,0.111031312389
IPO4,4.978195629680001
NCOR2,5.276868829980001
SULT1A1,1.04963076772
ARL9,0.678071905113
PRPF40A,5.33699741661
GDAP2,3.06350294231
TCEAL3,3.31324585179
ANAPC7,4.69265037004
TPK1,0.807354922058
SLC6A9,4.775577360930001
AFAP1,3.2750070475
NACA,9.54641219512
MYO18A,2.8972404255699997
OR2T3,0.0
SPTSSB,2.93168305706
BORCS6,1.13093086983
MAN2A2,3.58976348698
MME,4.033863451869999
FAM72A,2.63923216325
CCDC196,0.0
CACNA1H,0.9335726382610001
SULF2,6.451540833019999
HBG2,0.367371065649
LAMA2,0.6959938131100001
PFN3,0.0
PLXNB2,6.807483728359999
OR5AC2,0.0
AJAP1,0.0143552929771
XRCC2,1.63691458036
MYO6,4.56193705962
MRTFA,2.37295209791
MBD3L2B,0.0
HDAC2,6.598722499680001
ZNF782,0.545968369105
SLC22A25,0.0
POTEF,0.0
ZNF846,2.3391373849200003
MMP1,4.34056226903
ADH1B,0.0
UGT2B15,0.111031312389
TCF4,1.43829285158
WNK3,0.0
SDHAF3,0.0
HRH1,2.00360223668
RABL6,4.8052924556
ZNF136,1.86393845042
ZKSCAN5,2.16349873228
ZNF502,2.24792751344
TRAPPC4,5.26416107129
TTC30B,1.29865831556
SLC30A10,0.0
TECPR2,1.6040713236700002
TLR7,0.0143552929771
FAM180B,0.0
ZFP62,3.7420062108699996
ERI2,3.7420062108699996
TOMM7,8.72133847847
HSH2D,3.18903382439
TRPV1,0.565597175854
ZNF33B,2.66902676551
ZNF512B,2.6530600171
AMZ2,5.7084631650699995
ZNF431,2.0391383939099996
ALKAL1,0.18903382439
NF1,2.79285535236
VKORC1L1,3.2779847473
ZNF418,0.12432813500199999
DAPK1,3.03562390973
LCE1B,0.0143552929771
HLA-DQA1,0.38956681176299995
COL27A1,1.31614574229
GM2A,1.85996954822
HIST1H2AI,0.333423733725
CLPSL2,0.0
S100A2,10.5817654955
ZNF700,2.18269229752
POU3F4,0.0
OR14A16,0.0
CD47,5.74038793247
OR52K1,0.0
TLE1,4.82883464947
MAML3,1.5210507369
HIST1H2AG,1.4436066514800001
STRN3,3.6028844087199996
ZNF239,2.97819562968
SPINK14,0.0
SPRR2B,0.0
CHRNG,0.0143552929771
ZSCAN16,2.64616265716
MVB12B,2.04614178164
C6orf106,4.07382023329
OR11G2,0.0
POTEI,0.0
ADA,2.9745293124799996
ARID5A,1.38956681176
PATE2,0.0
PPTC7,3.60880924268
KRT39,0.0
TOMM20L,0.0840642647885
RGPD4,0.0
NHLRC2,1.7268312170299998
HIST1H2AD,0.0
ZFP28,1.96716860753
KIAA1211L,0.650764559117
CBWD3,4.92267359285
SCN8A,0.0
LAMB3,9.060966074
HIST3H2BB,0.40053792958400003
TEX43,0.0
KPNA5,1.58014548442
ANKRD36B,1.66902676551
ARHGEF12,3.2234225499299995
HCAR1,2.5084286525299997
PDLIM7,6.3642222210899995
FLNA,8.61955973778
TMEM26,0.0565835283664
SRGAP1,1.58496250072
FAM3C,7.28179096531
NOP9,3.748461233
OR2T4,0.0
ZNF705A,0.0
SLC39A10,3.3840498068000002
CASP4,6.337175868589999
AP2A1,4.04351949366
ZNF585A,5.26416107129
FUT11,1.53106949273
SMIM10L2B,0.042644337408499995
ANXA4,6.06134418829
LAGE3,3.1440463696200003
WDR5B,2.29278174923
FAM163B,0.0
NPIPB9,0.23878685958700002
WDR45,5.603477988250001
METTL9,5.66732447028
ZNF138,2.1699250014400002
ZNF429,0.17632277264000001
ZNF470,1.8278190246200001
SERTAD1,4.27127625918
ZNF100,0.748461233004
CXorf40B,4.14077865578
ZNF398,2.6915341649199997
ZSCAN25,2.32481060342
ANXA6,2.53853816363
ZNF441,2.3950627995200002
GMFB,5.24107745818
SIGLEC15,0.22650852980900002
ZNF420,2.48026512205
ZNF763,0.722466024471
ZMYM1,2.64616265716
DTHD1,0.0
HIST1H4C,0.807354922058
ZSCAN26,3.3881895371599997
MAFG,2.49313492231
ARRDC1,5.28355142317
KIAA1671,2.7803100990400003
KRT35,0.0
IGF2R,4.08915913191
LCE1C,0.0
GAL3ST4,0.310340120612
DYNC1H1,6.72900887034
SLC6A17,0.0
IFNL3,0.0
PCBP2,8.26931372635
ZGPAT,3.35049724708
SLC25A29,4.3023190509500004
PGAP1,0.8953026213330001
SRC,5.05441438792
ZNF679,0.0
ZNF682,0.310340120612
OR8B8,0.0
ZNF772,1.7907720378599998
ZNF257,0.0285691521968
PCNX3,3.71149490665
ADAM32,1.3950627995200002
ACSL5,4.344118334519999
LRRC8B,2.47508488295
ABCB8,3.03033607837
HIST1H3J,0.21412480535300002
SND1,6.52575569283
ZNF785,1.65076455912
SULT1A2,1.11769504267
NEK5,0.111031312389
PSMD12,4.47443604325
MAGEA6,0.97085365434
ADGRA1,0.0
PIWIL2,0.2750070475
NOL4L,2.54349588343
CYSRT1,4.631686366309999
SLC22A4,1.37295209791
ZSCAN5B,0.042644337408499995
ENTPD4,3.8509993947199996
C1D,5.12598165385
TBC1D9B,4.5819537508499995
OR1J2,0.0
HIST1H4J,0.0
SLC2A7,0.0
FAM110D,0.0565835283664
SERPINA1,6.1815001517
TPSB2,0.13750352375
KANK2,2.8176232575099998
C6orf141,3.1858665453099997
GTF2E2,3.82273014794
IL27,0.0
GUCA2A,0.0285691521968
